QKEY,INTERVIEW_START_W132,INTERVIEW_END_W132,DEVICE_TYPE_W132,LANG_W132,FORM_W132,XDENOM_W132,IMPWOMPRES_W132,LIKELYWOMPRES_W132,ALTID_a_W132,ALTID_b_W132,ALTID_c_W132,ALTID_d_W132,ALTID_e_W132,NONRELIGIOUS_W132,SPIRIMP_W132,SPIRESSENT1_a_W132,SPIRESSENT1_b_W132,SPIRESSENT1_c_W132,SPIRESSENT1_d_W132,SPIRESSENT1_e_W132,SPIRESSENT1_f_W132,SPIRESSENT1_g_W132,SPIRESSENT1_h_W132,SPIRESSENT1_i_W132,SPIRESSENT1_j_W132,SPIRACT1_a_W132,SPIRACT1_b_W132,SPIRACT1_c_W132,SPIRACT1_d_W132,SPIRACT1_e_W132,SPIRACT2_a_W132,SPIRACT2_b_W132,SPIRACT2_c_W132,SPIRACT2_d_W132,SPIRACT2_e_W132,RTWRNG_a_W132,RTWRNG_b_W132,RTWRNG_c_W132,RTWRNG_d_W132,RTWRNG_e_W132,RTWRNG_f_W132,RTWRNG_g_W132,GOD_W132,GODBIBLE_W132,HGHPWR_W132,MISSINGGOD_W132,SPIREXIST_W132,SPIRTYPE_W132,SPIRENC_W132,BEYONDEXP_W132,SOUL_W132,BELIEVE_a_W132,BELIEVE_b_W132,DTHLKE_a_W132,DTHLKE_b_W132,DTHLKE_c_W132,DTHLKE_d_W132,DTHLKE_e_W132,DTHLKE_f_W132,SPIRSPEAK_W132,SPIREXP_a_W132,SPIREXP_b_W132,SPIREXP_c_W132,SPIREXP_d_W132,SPIRENERGY_a_W132,SPIRENERGY_b_W132,SPIRENERGY_c_W132,SPIRENERGY_d_W132,SPIRTHINGS_a_W132,SPIRTHINGS_b_W132,SPIRTHINGS_c_W132,SPIRTHINGS_d_W132,SPIRTHINGS_e_W132,SPIRCOM1_a_W132,SPIRCOM1_b_W132,SPIRCOM1_c_W132,SPIRCOM2a_W132,SPIRCOM2b_W132,SPIRCOM2c_W132,SECMEMB_W132,SECBEL1_W132,SECBEL2_W132,SPIRWORLD_W132,RELIMPACT_W132,SCIMPACT_W132,CHRELIG_W132,LIFEDIR_W132,LIFESPIR_W132,RELEFFECT_a_W132,RELEFFECT_b_W132,RELEFFECT_c_W132,RELEFFECT_d_W132,WHYNONE_MOD_a_W132,WHYNONE_MOD_b_W132,WHYNONE_MOD_c_W132,WHYNONE_MOD_d_W132,WHYNONE_MOD_e_W132,WHYNONE_MOD_f_W132,AI_HEARD_W132,CNCEXC_W132,AIHLPHRT_a_W132,AIHLPHRT_b_W132,AIHLPHRT_c_W132,AIHLPHRT_d_W132,AIHLPHRT_e_W132,AIHLPHRT_f_W132,AIHLPHRT_g_W132,AIHLPHRT_h_W132,F_METRO,F_CREGION,F_CDIVISION,F_USR_SELFID,F_AGECAT,F_GENDER,F_EDUCCAT,F_EDUCCAT2,F_HISP,F_HISP_ORIGIN,F_YEARSINUS_RECODE,F_RACECMB,F_RACETHNMOD,F_CITIZEN,F_BIRTHPLACE,F_MARITAL,F_RELIG,F_BORN,F_RELIGCAT1,F_ATTEND,F_PARTY_FINAL,F_PARTYLN_FINAL,F_PARTYSUM_FINAL,F_PARTYSUMIDEO_FINAL,F_REG,F_INC_SDT1,F_IDEO,F_INTFREQ,F_VOLSUM,F_INC_TIER2,WEIGHT_W132
202301000732,2023-08-01T16:53:49Z,2023-08-01T17:03:47Z,2,1,2,1,3,1,2,1,2,2,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,5,5,7,NA,NA,4,2,NA,5,2,3,2,1,3,1,NA,NA,NA,3,2,NA,NA,2,1,2,2,3,3,3,3,3,3,2,4,2,4,4,1,2,1,2,2,2,2,2,2,2,2,2,NA,NA,NA,2,2,2,1,1,2,9,4,4,1,2,2,2,1,2,1,1,5,4,2,2,NA,NA,NA,NA,1,2,1,1,1,1,2,1,2,2,1,6,2,NA,4,3,5,1,4,6,9,NA,3,6,3,2,2,3,3,9,3,1,2,2,1.4018841799056871
202301000738,2023-08-04T17:08:13Z,2023-08-04T17:42:50Z,2,1,1,2,3,1,1,2,2,2,2,2,2,2,1,2,1,3,3,2,2,2,3,6,4,4,4,6,NA,2,2,2,NA,3,1,1,1,1,1,1,1,2,NA,NA,1,4,2,1,1,1,1,2,2,2,2,2,2,1,2,3,4,2,1,1,1,1,2,2,2,1,2,1,2,2,4,NA,NA,3,2,2,2,2,2,7,3,3,2,2,2,3,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,NA,NA,NA,NA,1,4,9,1,2,2,1,6,2,NA,1,3,5,1,1,1,7,NA,4,5,3,1,1,2,2,9,4,2,2,3,0.7133210704974531
202301000743,2023-08-05T19:40:23Z,2023-08-05T19:56:15Z,1,1,2,1,6,3,2,2,1,2,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,6,6,7,NA,NA,NA,NA,NA,4,1,4,2,3,1,2,NA,NA,NA,3,2,NA,NA,2,2,2,2,3,3,3,3,3,3,2,4,5,4,4,2,2,2,1,2,2,2,2,2,2,2,2,NA,NA,NA,2,1,2,1,3,2,2,4,4,2,1,3,1,1,1,1,1,1,5,2,3,NA,NA,NA,NA,1,2,1,3,1,1,2,1,2,2,1,6,2,NA,3,3,5,1,4,2,12,NA,3,6,3,2,2,3,1,9,2,1,2,3,0.34393301584728464
202301000745,2023-08-05T17:16:43Z,2023-08-05T17:26:39Z,2,1,1,1,3,2,2,2,1,1,1,1,3,1,3,1,3,2,2,1,1,1,2,6,5,1,5,6,NA,5,4,2,NA,4,1,3,1,1,1,1,2,NA,1,NA,3,NA,NA,1,1,1,2,5,3,2,4,3,2,1,4,1,4,1,1,2,1,2,2,2,2,2,2,2,2,1,NA,NA,2,2,2,2,2,3,2,12,4,3,1,2,2,1,2,2,2,2,4,2,1,1,1,1,1,1,NA,NA,NA,NA,1,4,9,2,3,2,1,6,2,NA,4,3,5,1,4,1,12,NA,3,6,3,2,2,3,1,9,3,1,1,3,0.29479720577443946
202301000748,2023-08-03T12:13:53Z,2023-08-03T12:18:03Z,2,1,2,2,3,3,2,2,1,1,1,1,2,1,1,2,1,2,1,1,2,2,1,4,3,2,3,4,2,2,3,2,4,2,3,3,2,4,2,1,NA,NA,NA,1,1,1,1,2,1,1,1,2,3,3,3,99,2,1,1,3,2,2,1,1,1,2,2,2,2,1,2,1,2,1,4,NA,3,1,1,99,1,2,3,8,1,1,1,2,3,4,2,2,3,2,2,2,2,2,NA,NA,NA,NA,1,1,1,1,1,1,1,2,2,1,1,5,2,NA,2,3,5,2,4,1,8,NA,4,4,3,2,2,3,NA,7,2,1,2,2,4.781256883873126
202301000752,2023-08-02T05:46:25Z,2023-08-02T06:07:02Z,1,1,1,1,6,4,2,2,1,2,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,5,2,2,4,2,4,2,2,5,1,3,2,2,3,1,2,NA,1,NA,1,4,2,2,1,2,2,3,3,3,3,3,3,2,4,4,5,3,1,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,2,1,2,2,3,2,7,4,4,2,2,2,2,3,5,2,2,5,3,1,1,2,3,3,1,NA,NA,NA,NA,1,3,5,2,2,2,1,6,2,NA,2,3,5,2,4,1,12,NA,3,5,3,2,2,4,NA,9,4,1,1,2,0.6741920372300003
202301000755,2023-08-03T23:35:51Z,2023-08-04T00:45:15Z,2,1,2,1,6,3,2,2,2,1,1,1,1,3,2,1,1,1,1,1,2,1,2,2,1,2,1,7,1,1,4,2,NA,5,2,3,3,5,5,1,NA,NA,NA,2,1,3,2,1,1,1,1,5,1,2,2,1,2,2,1,4,3,3,1,1,1,1,1,2,1,99,2,2,1,2,NA,2,NA,2,2,2,2,3,2,2,2,1,3,2,4,1,4,5,4,4,4,5,1,3,NA,NA,NA,NA,1,2,3,1,1,4,9,1,4,1,2,3,2,NA,1,3,5,1,1,1,12,NA,3,6,3,2,2,3,1,4,3,1,2,2,0.20068123009200672
202301000758,2023-08-02T05:46:44Z,2023-08-04T01:31:12Z,2,1,1,2,4,5,1,2,2,1,2,2,1,1,2,1,2,1,1,2,1,1,2,7,5,3,5,6,NA,2,2,2,NA,2,1,2,1,1,1,1,1,1,NA,NA,1,3,2,1,1,1,1,1,1,2,2,2,1,1,4,2,2,2,1,1,1,1,1,1,2,1,1,2,2,1,NA,NA,2,2,2,2,2,3,3,2,3,3,2,3,2,2,NA,NA,NA,NA,NA,NA,2,2,1,1,3,2,NA,NA,NA,NA,1,4,8,1,3,2,3,2,2,NA,3,3,5,1,4,1,2,2,2,4,2,NA,2,3,3,8,3,1,1,2,1.7631086626459815
202301000765,2023-08-02T09:58:49Z,2023-08-02T23:34:13Z,1,1,1,2,4,2,1,2,2,1,2,2,2,1,2,2,1,1,1,3,1,2,1,7,3,5,1,6,NA,5,4,2,NA,3,2,2,3,2,1,1,1,1,NA,NA,1,1,2,2,1,1,2,2,2,1,4,3,2,2,3,3,3,4,2,2,1,2,2,2,2,2,1,1,2,1,4,NA,3,2,1,2,2,3,2,2,3,4,1,3,1,2,NA,NA,NA,NA,NA,NA,2,1,1,3,1,1,NA,NA,NA,NA,1,1,2,2,1,2,3,2,2,NA,3,3,5,1,4,6,2,2,2,2,3,2,2,4,1,9,4,1,1,2,3.909241136118977
202301000766,2023-08-03T02:49:12Z,2023-08-03T03:05:05Z,2,1,2,1,3,3,2,2,2,2,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,1,5,6,NA,6,4,2,NA,4,1,2,1,4,5,1,NA,NA,NA,2,1,4,2,2,1,2,2,5,3,3,4,5,3,2,4,3,4,1,1,2,1,1,2,2,2,2,2,2,2,2,NA,NA,NA,2,1,2,2,1,3,7,3,4,4,2,4,1,4,3,4,3,5,5,1,2,NA,NA,NA,NA,2,2,2,1,1,4,9,2,2,2,1,5,2,NA,4,3,5,1,4,6,12,NA,3,5,2,NA,2,4,1,3,4,1,2,1,0.66598668921680515
202301000769,2023-08-05T11:18:51Z,2023-08-05T11:55:15Z,2,1,1,2,6,3,99,99,99,1,99,2,2,1,2,1,2,2,2,1,1,2,2,7,5,6,6,7,NA,5,NA,NA,NA,3,3,2,1,1,1,1,2,NA,1,NA,1,3,1,1,1,1,1,2,5,2,5,1,2,1,5,5,4,5,1,1,1,1,1,2,1,1,2,2,2,2,NA,NA,NA,2,2,1,2,2,3,7,4,4,2,2,1,1,NA,NA,NA,NA,NA,NA,2,1,1,3,1,1,NA,NA,NA,NA,1,3,7,2,3,2,1,5,2,NA,99,3,5,1,4,1,7,NA,4,4,4,1,1,2,1,9,3,1,2,3,0.5912783635780168
202301000772,2023-08-03T20:36:31Z,2023-08-03T20:48:24Z,2,1,2,2,1,2,2,2,2,1,2,2,1,2,3,2,2,2,1,1,1,1,2,3,2,2,2,3,1,5,4,2,2,2,1,2,1,3,1,1,NA,NA,NA,2,1,4,2,1,1,2,2,1,2,1,2,2,2,2,1,1,4,1,1,1,1,1,2,2,1,1,2,2,2,1,NA,NA,1,2,2,2,2,3,2,1,2,3,1,2,2,2,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,1,2,3,3,1,3,5,2,2,2,1,5,2,NA,4,3,5,1,4,2,1,2,1,5,2,NA,2,4,1,7,4,2,1,2,0.3256349911348996
202301000774,2023-08-02T00:19:53Z,2023-08-02T00:30:22Z,2,1,1,1,3,3,2,1,1,2,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,3,6,6,NA,5,4,NA,NA,5,1,5,1,5,3,1,2,NA,2,NA,2,NA,NA,2,2,2,2,4,4,4,4,4,4,2,1,1,5,1,1,2,1,2,2,2,2,2,2,2,2,2,NA,NA,NA,2,1,2,1,3,2,12,4,4,3,1,3,1,3,2,2,4,2,5,2,3,3,1,1,1,NA,NA,NA,NA,1,3,5,2,3,2,2,3,2,NA,4,4,4,1,4,3,9,NA,3,6,2,NA,2,3,1,9,3,2,2,3,0.38454900649650636
202301000777,2023-08-03T15:21:55Z,2023-08-03T15:32:59Z,2,1,1,2,3,3,1,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,2,1,1,NA,NA,1,3,1,1,1,1,1,1,1,1,1,1,1,1,3,4,4,3,2,2,2,2,2,2,2,2,2,1,2,2,3,NA,NA,2,2,2,1,3,3,1,3,3,2,2,2,2,NA,NA,NA,NA,NA,NA,2,3,1,1,1,1,NA,NA,NA,NA,1,3,7,2,2,2,1,5,2,NA,2,3,5,2,4,1,1,1,1,3,3,2,2,3,NA,9,3,1,2,2,1.6503821102967366
202301000782,2023-08-01T23:48:29Z,2023-08-01T23:58:02Z,2,1,1,2,3,1,1,2,2,1,2,2,2,1,1,1,1,1,2,3,1,1,2,5,5,3,6,6,1,5,4,NA,NA,1,2,2,2,2,2,2,1,1,NA,NA,1,3,1,2,2,1,1,2,4,3,4,4,1,1,4,4,4,3,1,2,1,1,2,2,2,2,1,1,1,2,1,1,NA,3,2,1,2,3,3,1,1,1,1,3,2,3,NA,NA,NA,NA,NA,NA,2,2,1,3,1,1,NA,NA,NA,NA,1,4,9,2,2,2,1,5,2,NA,1,3,5,1,1,1,1,1,1,2,3,2,2,3,1,8,3,1,2,2,0.350753527665028
202301000787,2023-08-02T12:28:04Z,2023-08-02T12:34:17Z,2,1,1,1,3,4,2,2,1,2,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,6,4,7,NA,3,NA,2,NA,5,2,2,2,2,4,2,2,NA,2,NA,3,NA,NA,2,2,2,2,3,3,3,3,3,2,2,4,4,4,3,1,2,2,1,2,2,2,2,2,2,2,2,NA,NA,NA,2,1,2,2,1,2,12,2,2,3,1,3,1,3,2,2,2,5,2,2,3,1,3,3,2,NA,NA,NA,NA,1,4,9,2,1,2,2,3,2,NA,1,3,5,1,1,6,10,NA,3,6,2,NA,2,4,1,9,4,1,2,3,1.0665589176768815
202301000788,2023-08-01T16:44:53Z,2023-08-01T16:52:49Z,2,1,1,2,3,2,1,2,2,2,2,2,2,1,1,1,1,1,1,2,2,1,2,6,3,2,3,3,NA,5,4,2,5,1,1,1,1,1,1,1,1,1,NA,NA,2,NA,NA,1,1,1,1,3,2,2,3,4,2,2,4,1,5,5,2,2,1,1,1,2,2,1,1,1,1,2,3,3,NA,2,2,1,2,3,3,2,3,3,2,2,3,1,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,NA,NA,NA,NA,1,3,7,2,1,2,3,2,2,NA,1,3,5,1,1,6,2,2,2,2,4,2,2,3,1,8,3,1,1,2,0.35856694165454395
202301000790,2023-08-04T13:27:43Z,2023-08-04T13:48:58Z,2,1,2,2,6,3,1,2,2,1,2,2,1,3,2,3,1,99,2,3,3,3,2,2,6,5,5,7,6,NA,1,6,NA,1,2,4,3,4,4,3,NA,NA,NA,1,1,3,1,1,1,1,1,1,4,4,4,4,3,2,3,4,4,3,2,2,2,2,2,2,2,2,1,1,1,2,1,1,NA,2,2,1,2,3,3,7,1,1,2,4,2,2,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,2,2,2,1,1,1,2,1,4,2,1,6,2,NA,4,3,5,1,4,6,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,0.48961056558898824
202301000795,2023-08-03T11:47:06Z,2023-08-05T19:20:17Z,1,1,1,2,5,5,1,99,99,1,99,2,2,1,1,1,1,1,1,2,3,1,1,3,6,5,2,5,2,NA,4,5,4,3,1,1,2,1,2,1,1,1,NA,NA,1,1,1,1,1,1,1,1,1,2,2,1,1,1,3,2,3,1,1,2,1,1,1,2,1,1,1,1,2,2,2,NA,NA,3,2,2,1,3,3,7,3,3,1,2,2,1,NA,NA,NA,NA,NA,NA,1,3,2,2,1,1,NA,NA,NA,NA,1,4,9,2,3,1,1,5,2,NA,4,3,5,1,4,1,1,2,1,4,3,1,1,2,1,9,3,1,1,2,0.4396359323294301
202301000797,2023-08-01T19:09:48Z,2023-08-01T19:24:24Z,2,1,2,1,2,4,2,99,1,2,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,3,6,2,1,4,2,NA,5,1,4,4,4,5,1,NA,NA,NA,3,1,1,2,2,1,1,2,2,5,2,3,2,2,2,2,1,5,1,1,2,1,1,2,2,2,2,2,2,2,2,NA,NA,NA,2,1,2,2,1,2,2,2,3,3,1,3,1,4,2,1,2,3,5,2,3,NA,NA,NA,NA,1,2,2,1,1,3,5,2,2,3,1,5,2,NA,1,3,5,1,1,1,10,NA,3,5,3,2,2,4,1,9,4,1,1,2,0.2734324423035158
202301000798,2023-08-03T12:02:03Z,2023-08-03T12:31:44Z,1,1,2,2,2,2,1,2,2,1,2,2,1,2,1,2,1,1,1,1,2,1,2,4,3,2,2,6,4,5,1,2,NA,1,1,1,1,1,1,1,NA,NA,NA,1,1,3,2,2,1,1,1,1,2,4,4,4,1,2,3,3,4,3,1,2,2,2,1,2,2,2,1,1,2,2,2,NA,NA,2,2,1,2,2,2,12,1,1,1,2,1,3,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,2,1,1,1,4,9,2,3,2,1,6,2,NA,4,3,5,1,4,1,1,1,1,2,2,NA,2,3,1,9,3,1,2,3,0.7475169133606895
202301000800,2023-08-02T17:38:00Z,2023-08-02T17:45:12Z,1,1,2,2,4,3,1,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,1,7,6,5,3,7,NA,NA,4,2,NA,2,2,1,2,1,3,1,NA,NA,NA,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,5,3,4,3,1,1,1,1,2,2,2,2,1,1,2,2,3,NA,NA,2,1,2,2,3,3,7,3,4,1,3,2,3,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,1,2,2,1,1,2,3,1,1,1,2,3,2,NA,1,3,5,1,1,6,7,NA,4,5,3,2,2,3,3,1,3,1,2,1,7.72025299309352
202301000806,2023-08-01T18:19:13Z,2023-08-01T18:28:41Z,1,1,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,2,1,1,7,5,3,3,7,NA,2,6,2,NA,2,1,1,1,2,2,1,NA,NA,NA,1,1,1,2,2,1,1,1,5,5,2,5,2,1,2,4,1,4,4,1,1,1,1,2,2,2,2,1,1,1,2,2,2,NA,2,2,2,2,3,2,7,1,1,1,3,1,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,1,2,3,2,1,4,9,1,3,2,1,5,2,NA,1,3,5,1,1,1,1,2,1,2,2,NA,2,4,1,9,4,1,1,3,0.36027892673204825
202301000808,2023-08-01T17:01:45Z,2023-08-01T17:16:56Z,2,1,1,2,1,4,1,2,2,1,2,2,1,1,2,1,1,1,1,1,1,1,1,6,6,5,7,7,NA,NA,4,NA,NA,2,1,1,1,3,3,2,1,1,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,1,1,1,1,1,2,2,2,1,2,2,2,1,NA,NA,2,2,2,2,2,3,2,2,3,1,2,2,2,2,NA,NA,NA,NA,NA,NA,2,3,3,1,1,1,NA,NA,NA,NA,1,1,2,2,3,2,1,5,2,NA,4,3,5,1,4,1,2,2,2,5,2,NA,2,4,1,2,5,1,1,1,0.31123880264325743
202301000811,2023-08-01T17:59:24Z,2023-08-01T18:07:51Z,2,1,2,1,3,3,2,1,2,2,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,6,1,6,NA,5,NA,2,NA,5,1,5,3,4,3,3,NA,NA,NA,3,1,4,2,2,2,2,2,3,3,2,2,3,3,2,3,3,4,2,1,2,1,2,2,2,2,2,2,2,2,1,NA,NA,3,2,1,2,1,3,2,3,2,2,2,1,2,1,5,1,2,4,3,5,1,3,NA,NA,NA,NA,1,2,2,1,1,4,9,2,2,1,1,5,2,NA,1,3,5,1,1,6,9,NA,3,5,2,NA,2,4,1,9,4,2,1,3,0.3148116094146385
202301000812,2023-08-01T17:34:04Z,2023-08-01T23:01:25Z,2,1,2,1,3,3,2,2,2,1,1,1,3,2,3,3,2,2,2,2,2,1,2,7,6,6,6,7,NA,NA,NA,NA,NA,5,2,3,2,2,3,2,NA,NA,NA,2,1,4,2,2,1,2,2,1,2,2,5,5,1,1,4,3,4,4,1,1,1,1,1,2,1,2,2,2,2,2,NA,NA,NA,2,2,2,2,3,3,12,4,4,1,3,1,2,4,3,3,3,3,4,2,3,NA,NA,NA,NA,1,3,3,3,1,3,5,2,4,2,1,5,2,NA,4,3,5,1,4,1,12,NA,3,6,2,NA,2,4,1,7,4,1,2,2,0.528113463271865
202301000815,2023-08-03T13:38:05Z,2023-08-03T13:52:54Z,1,1,1,2,1,2,1,2,2,1,2,2,1,2,3,1,1,1,1,1,2,1,1,2,2,1,3,2,1,1,4,2,6,3,3,2,1,3,3,2,1,2,NA,NA,1,3,1,1,1,1,2,5,2,2,5,1,2,2,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,2,2,2,2,3,2,8,99,1,2,3,2,2,NA,NA,NA,NA,NA,NA,1,3,1,1,1,2,NA,NA,NA,NA,1,3,5,2,3,2,1,6,2,NA,4,3,5,1,4,1,8,NA,4,3,4,2,2,3,1,99,3,1,1,99,0.2805955527701588
202301000816,2023-08-01T17:42:16Z,2023-08-01T17:56:38Z,1,1,2,2,4,3,1,2,2,1,2,2,1,2,1,2,1,1,1,1,2,1,1,3,4,1,2,7,1,1,1,2,NA,1,1,1,1,1,1,1,NA,NA,NA,1,1,2,1,1,1,1,1,4,4,4,4,4,4,2,1,1,3,1,2,2,2,2,2,2,2,2,2,1,2,2,1,NA,NA,2,2,1,2,2,3,9,1,1,1,2,1,2,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,1,2,1,1,1,1,2,2,3,2,2,3,2,NA,4,3,5,2,4,3,1,1,1,2,3,1,1,1,NA,9,2,1,1,2,0.6174844763701315
202301000818,2023-08-02T19:38:22Z,2023-08-02T19:54:03Z,2,1,2,2,3,2,1,2,2,1,2,2,1,2,1,3,1,99,1,3,2,2,3,6,3,6,3,3,NA,6,NA,2,6,2,3,1,3,3,3,3,NA,NA,NA,1,1,4,2,2,1,1,1,5,1,1,2,3,1,2,2,3,5,3,2,2,2,1,2,2,2,2,1,1,2,2,3,NA,NA,2,2,2,2,3,3,2,4,4,2,3,2,2,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,3,2,2,3,1,4,9,2,2,2,2,3,1,1,1,4,3,1,1,1,2,2,2,3,2,NA,2,3,1,9,3,1,2,3,0.4440989130154507
202301000821,2023-08-01T17:46:10Z,2023-08-01T17:59:29Z,2,1,1,2,4,4,1,2,2,2,2,2,1,2,1,1,1,2,2,2,2,1,2,4,2,2,4,4,5,5,5,5,5,1,2,2,2,2,1,2,1,1,NA,NA,2,NA,NA,2,2,1,1,2,2,2,4,5,5,2,3,3,5,5,2,2,2,2,2,2,2,2,1,1,2,2,2,NA,NA,3,1,1,99,3,3,8,1,4,1,2,2,1,NA,NA,NA,NA,NA,NA,3,3,3,1,1,1,NA,NA,NA,NA,1,1,2,3,2,2,3,2,2,NA,2,3,5,2,4,1,11,2,4,3,1,NA,1,1,NA,3,2,2,2,1,5.136654876674684
202301000822,2023-08-03T12:28:54Z,2023-08-03T19:17:07Z,2,1,2,1,2,3,2,2,1,1,1,1,2,2,3,1,3,1,2,2,2,2,2,3,3,3,3,3,4,5,4,2,2,3,1,2,2,2,2,1,NA,NA,NA,2,1,3,2,2,99,1,1,2,2,2,3,2,2,1,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,NA,NA,NA,2,2,2,2,3,3,7,3,3,2,3,2,3,4,4,4,4,4,4,2,3,NA,NA,NA,NA,3,3,3,3,1,4,9,2,2,2,1,5,2,NA,1,3,5,1,1,1,10,NA,3,5,1,NA,1,2,1,9,3,1,1,2,0.29304395405818984
202301000825,2023-08-03T07:12:10Z,2023-08-03T07:24:36Z,1,1,2,2,4,4,1,2,1,1,2,1,2,1,1,1,3,1,2,1,1,1,2,6,6,5,3,7,NA,NA,4,2,NA,3,2,2,2,1,2,2,NA,NA,NA,2,1,3,2,2,1,2,2,2,2,1,5,1,2,2,3,3,3,3,1,2,1,2,2,2,2,1,2,2,2,2,NA,NA,NA,2,2,2,2,1,2,8,4,4,3,2,3,1,2,2,2,2,2,2,1,2,NA,NA,NA,NA,1,1,1,1,1,1,2,2,2,1,2,3,2,NA,4,3,5,1,4,1,8,NA,4,5,2,NA,2,4,1,3,4,1,1,1,0.2761021199235109
202301000827,2023-08-01T23:24:38Z,2023-08-03T20:25:33Z,2,1,1,2,5,3,1,2,2,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,7,3,7,NA,3,NA,2,NA,2,2,2,2,2,2,2,1,1,NA,NA,1,3,2,2,1,1,1,2,2,2,2,2,2,2,5,5,5,5,1,2,1,1,2,2,2,2,1,1,2,2,3,NA,NA,2,2,1,2,2,2,2,3,3,2,2,2,3,NA,NA,NA,NA,NA,NA,2,3,1,3,1,2,NA,NA,NA,NA,2,4,9,3,2,2,3,2,2,NA,4,4,4,1,3,1,2,2,2,5,3,1,1,1,1,6,1,1,2,2,1.3663186278278507
202301000832,2023-08-02T09:17:25Z,2023-08-02T09:26:09Z,1,1,1,2,4,3,1,2,2,1,2,2,1,3,1,3,1,3,1,3,3,2,2,5,5,5,5,7,4,5,4,2,NA,1,4,3,2,2,2,2,1,1,NA,NA,1,3,2,1,1,1,1,4,4,4,4,4,2,2,3,2,3,3,2,2,1,2,2,2,2,2,2,1,2,2,3,NA,NA,2,2,1,2,2,2,6,1,1,1,4,1,3,NA,NA,NA,NA,NA,NA,2,3,2,3,3,3,NA,NA,NA,NA,1,1,2,2,2,1,1,6,2,NA,4,3,5,1,4,1,6,NA,4,1,3,1,1,1,2,9,1,1,1,3,0.8893033084361303
202301000835,2023-08-01T18:02:48Z,2023-08-01T18:20:54Z,1,1,2,2,6,2,2,2,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,4,4,2,1,3,1,1,1,1,NA,NA,NA,2,1,1,2,1,1,2,2,2,5,2,3,3,2,1,2,1,2,2,1,2,1,2,2,2,2,2,2,1,2,2,3,NA,NA,2,2,2,2,3,2,12,3,1,3,2,3,2,5,1,2,3,2,4,1,3,NA,NA,NA,NA,1,2,3,3,1,4,9,2,4,2,1,5,2,NA,4,3,5,1,4,5,2,2,2,2,3,99,9,9,1,9,2,2,2,3,1.5330993803010304
202301000837,2023-08-01T17:37:47Z,2023-08-01T20:55:14Z,2,1,2,1,6,2,2,2,2,1,1,1,3,2,3,1,3,2,1,2,3,1,2,7,3,1,6,6,NA,5,4,NA,NA,4,3,1,1,2,2,2,NA,NA,NA,2,1,3,2,2,1,2,2,2,2,2,5,2,5,2,3,2,4,1,1,2,1,2,2,2,2,2,2,2,2,2,NA,NA,NA,2,2,2,2,3,3,12,4,4,2,2,2,2,4,3,1,2,4,5,2,2,NA,NA,NA,NA,2,2,3,2,1,1,2,2,2,2,1,6,2,NA,4,3,5,1,4,1,12,NA,3,6,3,1,1,2,1,9,3,1,2,3,0.5843117032773537
